lhx,lhy,lhz,rhx,rhy,rhz,hx,hy,hz,sx,sy,sz,lwx,lwy,lwz,rwx,rwy,rwz,timestamp,phase
5.170184,4.272033,1.471598,4.922993,4.245677,1.491249,5.166322,1.65415,1.783592,5.045007,4.305332,1.734647,4.831546,4.241229,1.532453,5.224866,4.244262,1.539795,5801650,Rest
5.177292,4.270938,1.471541,4.922439,4.246027,1.491024,5.165848,1.654311,1.783226,5.046373,4.304965,1.734586,4.837968,4.241718,1.532271,5.224679,4.24416,1.539632,5801681,Rest
5.1778,4.271873,1.471597,4.920279,4.24583,1.490534,5.166306,1.654891,1.782798,5.047442,4.304998,1.734616,4.838909,4.242203,1.532411,5.223697,4.24372,1.539325,5801712,Rest
5.189448,4.273436,1.471375,4.918601,4.2475,1.490236,5.166092,1.655823,1.781669,5.04979,4.303917,1.734751,4.849978,4.245653,1.532091,5.223738,4.243677,1.539304,5801743,Rest
5.183654,4.275691,1.472858,4.612071,4.350471,1.48985,5.164258,1.658531,1.778831,5.050189,4.302698,1.734994,4.845648,4.24535,1.533848,4.994483,4.319602,1.539235,5801774,Rest
5.179803,4.28166,1.47377,4.613052,4.34993,1.489781,5.164553,1.663246,1.775586,5.05289,4.302896,1.735289,4.843811,4.247142,1.535112,4.995159,4.318342,1.539237,5801806,Rest
5.178362,4.296325,1.476589,4.90851,4.277268,1.490656,5.166987,1.672197,1.768543,5.065562,4.300902,1.736979,4.847473,4.25253,1.538785,5.220103,4.261135,1.54047,5801899,Rest
5.181854,4.298285,1.477288,4.618365,4.354843,1.496339,5.167079,1.672822,1.767782,5.070083,4.296557,1.737762,4.851073,4.253397,1.539472,5.002934,4.317836,1.544852,5801930,Rest
5.18578,4.303111,1.476633,4.620724,4.355719,1.496472,5.166137,1.673858,1.766832,5.074131,4.294884,1.738464,4.856286,4.256904,1.539046,5.004977,4.317061,1.545028,5801962,Rest
5.184237,4.307911,1.477068,4.880609,4.27862,1.489923,5.166368,1.674924,1.765865,5.078878,4.291873,1.739197,4.855852,4.259686,1.539649,5.200332,4.258218,1.540187,5802024,Rest
5.183676,4.308841,1.477393,5.050289,4.245296,1.524719,5.163625,1.675518,1.7653,5.083151,4.289498,1.739724,4.856059,4.260087,1.540115,5.012002,4.329948,1.545663,5802071,Rest
5.185775,4.313505,1.477929,4.853885,4.271396,1.488123,5.16282,1.675246,1.764938,5.086485,4.287505,1.740228,4.858751,4.263173,1.54072,5.180745,4.251263,1.539018,5802086,Rest
5.185728,4.315309,1.477917,4.860298,4.275064,1.488449,5.161572,1.674508,1.764592,5.088849,4.281478,1.741218,4.859632,4.265053,1.540899,5.186166,4.252213,1.539512,5802118,Rest
5.199615,4.319546,1.476666,4.635892,4.35454,1.500066,5.159516,1.674396,1.763874,5.093001,4.277687,1.742344,4.874642,4.270716,1.539917,5.018732,4.309329,1.548808,5802196,Rest
5.204614,4.321352,1.476545,5.049185,4.230425,1.526409,5.159078,1.674407,1.763392,5.094751,4.276178,1.742696,4.879781,4.273174,1.53984,5.208334,4.264238,1.541755,5802227,Rest
5.208056,4.322008,1.476604,4.792214,4.314234,1.525674,5.158204,1.673947,1.76298,5.096142,4.275435,1.743005,4.883665,4.274195,1.539998,5.070286,4.323172,1.556502,5802258,Rest
5.213214,4.322348,1.477341,4.780058,4.302371,1.525719,5.158024,1.673601,1.762971,5.09811,4.274177,1.743267,4.888201,4.274969,1.540618,5.058122,4.311307,1.556545,5802289,Rest
5.221934,4.323265,1.478787,4.775063,4.301799,1.524825,5.157994,1.672935,1.762915,5.099356,4.273988,1.743599,4.895199,4.276128,1.541712,5.053119,4.310736,1.55565,5802320,Rest
5.224425,4.324619,1.479112,4.829666,4.345622,1.521379,5.157527,1.672544,1.762837,5.100837,4.274064,1.74378,4.897481,4.277738,1.541997,5.19557,4.289896,1.540655,5802352,Rest
5.22448,4.324685,1.479704,4.597025,4.40842,1.510878,5.156908,1.672192,1.762707,5.099764,4.272072,1.744134,4.897614,4.277461,1.542592,5.092157,4.33014,1.551733,5802383,Rest
5.222534,4.326348,1.481009,4.574687,4.404604,1.509598,5.156384,1.671663,1.762662,5.099366,4.270864,1.744365,4.896097,4.277118,1.543921,5.097266,4.323021,1.554816,5802414,Rest
5.225718,4.326278,1.481456,4.568718,4.397422,1.509132,5.156071,1.670824,1.762649,5.09822,4.270967,1.744478,4.898694,4.277034,1.544241,5.093996,4.316206,1.554762,5802445,Rest
5.225744,4.325227,1.482396,4.5654,4.394642,1.508657,5.155684,1.669758,1.76266,5.09765,4.272298,1.744641,4.89865,4.274844,1.545126,5.09332,4.313746,1.554691,5802476,Rest
5.22237,4.324014,1.483108,4.560686,4.390661,1.508255,5.155692,1.668808,1.762656,5.096528,4.271612,1.744791,4.895534,4.272274,1.545844,5.090553,4.308371,1.554774,5802508,Rest
5.220824,4.321203,1.48375,4.560299,4.389119,1.508001,5.154443,1.667232,1.762798,5.095268,4.270761,1.744948,4.893848,4.269087,1.54644,5.089869,4.306877,1.554546,5802539,Preparation
5.225925,4.312446,1.484861,4.558668,4.387176,1.507772,5.15268,1.664704,1.762705,5.09342,4.269136,1.745159,4.897144,4.262479,1.54724,5.086597,4.305252,1.554124,5802570,Preparation
5.22785,4.293914,1.486148,4.572467,4.371617,1.507627,5.147045,1.661871,1.762677,5.092741,4.268637,1.745227,4.897006,4.248557,1.548226,5.087222,4.292929,1.552308,5802601,Preparation
5.263287,4.207772,1.492308,4.595667,4.346382,1.507039,5.140511,1.659286,1.762755,5.09059,4.26711,1.745355,4.923041,4.183841,1.552808,5.072921,4.271448,1.546159,5802632,Preparation
5.263074,4.121921,1.494661,4.919151,4.123325,1.500586,5.135701,1.657273,1.762371,5.08872,4.267199,1.745391,4.919886,4.119415,1.554677,5.254736,4.064163,1.517273,5802664,Preparation
5.208893,3.903116,1.461873,5.201402,3.929557,1.468403,5.125068,1.656895,1.760645,5.07763,4.264002,1.744868,4.980225,4.142923,1.576688,5.395143,4.177935,1.527052,5802742,Preparation
5.206908,3.95384,1.437039,5.187737,3.949452,1.436241,5.108131,1.657764,1.758398,5.06554,4.258364,1.744416,4.972179,4.152401,1.575521,5.409557,4.205409,1.514848,5802788,Stroke
5.228049,4.168582,1.405268,5.212551,4.199723,1.401749,5.072963,1.659054,1.755531,5.049969,4.254874,1.74399,5.326949,4.269568,1.460435,5.324009,4.333699,1.463549,5802835,Stroke
5.222535,4.448764,1.399633,5.292574,4.506015,1.420333,5.030549,1.662488,1.752144,5.037009,4.261941,1.742988,5.23952,4.421664,1.473485,5.375322,4.416046,1.457785,5802866,Stroke
4.803256,4.455806,1.351746,5.304954,4.688324,1.44351,4.959856,1.669646,1.745981,5.009301,4.269245,1.741732,4.812276,4.469537,1.498564,5.418197,4.661689,1.468301,5802898,Stroke
5.150844,4.580747,1.42499,5.152437,5.0014,1.436032,4.896412,1.672354,1.740258,4.96998,4.284973,1.739373,5.019063,4.570003,1.55512,5.360431,4.833666,1.470585,5802929,Stroke
5.490884,4.708991,1.504079,5.189555,4.874682,1.505961,4.821903,1.689175,1.732982,4.951925,4.28814,1.738056,5.075339,4.567998,1.528704,5.268334,4.589983,1.529615,5802991,Stroke
4.157715,3.183148,1.341429,5.026891,4.651505,1.510053,4.773195,1.695134,1.727128,4.943274,4.282587,1.738257,4.474631,3.32077,1.430524,5.173125,4.378945,1.52498,5803022,Stroke
4.699289,3.63864,1.354437,5.146437,3.897637,1.50804,4.742501,1.717921,1.723031,4.917996,4.279138,1.738883,4.492343,3.735238,1.403956,5.37716,4.027396,1.544776,5803054,Stroke
4.404778,4.220517,1.416801,5.18458,3.590927,1.495872,4.713058,1.735575,1.716867,4.901021,4.274286,1.739249,4.345126,4.217519,1.426498,5.206254,3.695086,1.503089,5803085,Stroke
4.387115,4.603253,1.453549,5.184044,3.371958,1.473948,4.707295,1.748624,1.70957,4.89215,4.271331,1.73883,4.107503,4.517316,1.503396,5.245325,3.631435,1.499871,5803116,Stroke
4.451946,4.685055,1.495286,5.195416,3.367409,1.459921,4.703231,1.754895,1.705446,4.879695,4.270606,1.737542,4.262039,4.710124,1.510557,5.303361,3.564001,1.477714,5803147,Stroke
4.53112,4.759178,1.473018,5.137351,3.357379,1.389993,4.729126,1.761054,1.699669,4.867916,4.270377,1.735637,4.488276,4.579545,1.52483,5.339731,3.608404,1.438329,5803194,Stroke
4.453834,4.337368,1.525182,5.144961,3.596258,1.349535,4.745286,1.774436,1.695864,4.864971,4.270331,1.734286,4.388356,4.284855,1.534026,5.149919,3.584671,1.343115,5803225,Stroke
4.336545,4.117995,1.531538,5.179333,4.045772,1.333086,4.746898,1.782866,1.693473,4.865849,4.269835,1.733494,4.382981,4.036196,1.525843,5.198605,4.049808,1.327013,5803256,Stroke
4.68646,3.589634,1.451048,4.978286,4.273908,1.296535,4.743973,1.794323,1.690365,4.861458,4.271043,1.732503,4.423955,3.713756,1.505849,5.194018,4.28178,1.343271,5803288,Stroke
4.659141,3.086956,1.433653,5.249745,4.535983,1.393323,4.751043,1.800332,1.684105,4.859779,4.276898,1.730619,4.405918,3.333096,1.486305,5.351087,4.594392,1.408686,5803319,Stroke
4.574063,2.955019,1.445291,5.259262,4.575603,1.437027,4.751664,1.803127,1.679751,4.833251,4.301814,1.727218,4.362255,3.277415,1.477202,5.340152,4.618979,1.436273,5803350,Stroke
4.507785,3.026522,1.412599,5.19948,4.49165,1.458296,4.754302,1.809544,1.676441,4.860978,4.296832,1.726532,4.322726,3.265808,1.455143,5.196131,4.555687,1.429006,5803381,Stroke
4.503327,3.159453,1.366343,5.123218,4.221451,1.476044,4.755019,1.812976,1.672429,4.858345,4.293478,1.725872,4.328164,3.361561,1.414092,5.112757,4.169402,1.477417,5803412,Stroke
4.410476,3.864739,1.393705,4.808931,3.788633,1.418021,4.75171,1.839861,1.667343,4.851648,4.291447,1.725192,4.460869,3.576732,1.379386,5.075665,3.885805,1.476329,5803444,Stroke
4.401097,4.282884,1.414748,5.036884,3.494881,1.443806,4.741369,1.847245,1.6661,4.845338,4.290961,1.724389,4.259359,4.288321,1.435722,5.247208,3.665773,1.496497,5803475,Stroke
4.491762,4.5912,1.454968,5.048856,3.431676,1.444734,4.737679,1.846891,1.665564,4.8528,4.291074,1.723485,4.17828,4.504593,1.50607,5.253839,3.624668,1.494416,5803506,Stroke
4.545399,4.611462,1.491433,4.988006,3.308129,1.428186,4.735681,1.839049,1.664817,4.849104,4.287088,1.722203,4.496776,4.621385,1.506242,5.199503,3.498133,1.464265,5803537,Stroke
4.593615,4.496513,1.511428,5.103511,3.232138,1.35998,4.734443,1.833575,1.664271,4.849946,4.281831,1.721112,4.512971,4.504252,1.522062,5.270595,3.423309,1.406909,5803584,Stroke
4.697766,4.23455,1.501645,5.121322,3.568588,1.338222,4.770353,1.841131,1.665707,4.855486,4.291348,1.72082,4.426928,4.229682,1.534995,5.312894,3.723292,1.378495,5803646,Stroke
4.767612,4.004059,1.473953,5.061293,4.178486,1.311519,4.775246,1.845358,1.666663,4.8672,4.289066,1.720092,4.422384,3.907667,1.521592,5.287742,4.185317,1.356176,5803662,Stroke
4.599388,3.384041,1.485274,5.249208,4.544224,1.364123,4.803102,1.831452,1.670356,4.886209,4.285812,1.719224,4.406164,3.75297,1.506962,5.425479,4.502358,1.398381,5803693,Stroke
4.70441,2.838235,1.460574,5.254738,4.740678,1.413232,4.826889,1.800167,1.675668,4.909034,4.28382,1.71774,4.492579,3.185779,1.480528,5.462833,4.687683,1.444756,5803724,Stroke
4.545082,2.789644,1.436803,5.19137,4.675384,1.472681,4.878532,1.751569,1.692832,4.933517,4.248779,1.717811,4.408006,3.028649,1.441475,5.418478,4.612087,1.515381,5803787,Stroke
4.598738,3.449416,1.363288,4.882793,3.997869,1.460243,4.869806,1.740428,1.694669,4.942831,4.241927,1.71805,4.561521,3.610724,1.366186,5.131509,4.009304,1.49982,5803849,Stroke
4.547345,4.52066,1.400003,5.21284,3.446841,1.500316,4.869881,1.732024,1.698968,4.951365,4.266183,1.716954,4.298584,4.477994,1.438705,5.259248,3.514956,1.499024,5803958,Stroke
4.573504,4.681007,1.451944,5.315084,3.270614,1.480274,4.895305,1.706898,1.702341,4.964042,4.276236,1.716184,4.326717,4.627925,1.487791,5.471859,3.295853,1.510949,5803990,Stroke
4.545222,4.752231,1.455363,5.307878,3.335048,1.398428,4.961001,1.671239,1.710908,4.971342,4.273153,1.714115,4.758483,4.654607,1.498313,5.27794,3.224591,1.403905,5804036,Stroke
4.629071,4.849015,1.504203,5.286815,3.453462,1.350754,4.980557,1.659811,1.71696,4.988101,4.266037,1.714022,4.763875,4.441861,1.511067,5.452036,3.624908,1.38892,5804068,Stroke
4.484464,4.661913,1.513817,5.336925,3.758292,1.321828,5.003736,1.664841,1.72049,5.009216,4.268527,1.714247,4.552099,4.239583,1.523177,5.49497,3.767266,1.376947,5804099,Stroke
4.490591,4.571321,1.50964,5.410099,4.084191,1.32418,5.019082,1.661823,1.724446,5.027637,4.275918,1.714508,4.55182,4.147047,1.517052,5.542275,4.082546,1.35689,5804114,Stroke
4.751151,3.929878,1.447134,5.100624,4.280797,1.259328,5.031743,1.660689,1.728405,5.045302,4.28479,1.714121,4.52515,3.964407,1.506825,5.297526,4.274142,1.315665,5804161,Stroke
4.829176,3.503299,1.433273,5.501642,4.44038,1.361804,5.039726,1.658416,1.730931,5.060434,4.283128,1.713704,4.590755,3.662443,1.487944,5.637546,4.51164,1.386318,5804192,Stroke
4.725957,3.232456,1.438518,5.576994,4.566886,1.400566,5.044503,1.656263,1.732817,5.080691,4.280269,1.714006,4.599552,3.491796,1.473151,5.666785,4.525511,1.414555,5804224,Stroke
4.68205,3.205074,1.439096,5.578133,4.57618,1.409845,5.047847,1.650826,1.734878,5.097409,4.27659,1.714593,4.565674,3.470003,1.473444,5.673032,4.514304,1.440563,5804255,Stroke
4.655109,3.191246,1.432639,5.605305,4.56944,1.438291,5.052226,1.645411,1.736206,5.108166,4.277583,1.715008,4.543334,3.455698,1.467739,5.654188,4.591735,1.451166,5804286,Stroke
4.643491,3.218282,1.415397,5.59968,4.526686,1.450537,5.055591,1.641712,1.736923,5.116739,4.276005,1.715586,4.533796,3.46789,1.454841,5.630936,4.501415,1.459471,5804364,Stroke
4.794136,3.243949,1.356337,5.583221,4.388025,1.468151,5.060126,1.639121,1.73879,5.119688,4.276511,1.715917,4.634729,3.440812,1.400641,5.607919,4.431091,1.472201,5804395,Stroke
4.744432,3.507853,1.31381,5.557675,4.194072,1.474654,5.061108,1.639273,1.740278,5.123333,4.279094,1.7162,4.595364,3.641107,1.367944,5.581751,4.257073,1.476916,5804442,Stroke
4.456063,3.947282,1.400601,5.529839,4.018026,1.474476,5.063644,1.638881,1.742301,5.127505,4.283246,1.716547,4.577764,3.944829,1.355288,5.548416,3.963462,1.476163,5804473,Stroke
4.511953,4.125793,1.404642,5.534893,3.831145,1.469223,5.074456,1.635662,1.745499,5.133295,4.288482,1.716929,4.475148,4.083005,1.402208,5.568383,3.852044,1.474357,5804520,Stroke
4.538232,4.248774,1.42965,5.529666,3.706832,1.464875,5.092055,1.635078,1.747955,5.135592,4.292468,1.717213,4.467715,4.307134,1.450024,5.572789,3.742913,1.470276,5804551,Stroke
4.574311,4.287299,1.450243,5.511362,3.639784,1.462212,5.130589,1.629262,1.751584,5.145283,4.292797,1.717495,4.480638,4.325723,1.469664,5.514296,3.501256,1.45568,5804582,Stroke
4.657345,4.299053,1.476873,5.506158,3.63224,1.458806,5.164927,1.626911,1.755659,5.154808,4.292879,1.717282,4.598415,4.3156,1.488521,5.533374,3.496856,1.454562,5804629,Stroke
4.967099,4.129002,1.462504,5.434034,3.711657,1.41963,5.210221,1.621897,1.762927,5.166835,4.292344,1.717542,4.754873,4.182408,1.50867,4.847663,4.144393,1.510252,5804660,Stroke
5.367873,3.860065,1.387504,5.3979,3.839817,1.393947,5.216745,1.619266,1.76498,5.17369,4.290169,1.718064,4.787025,4.041261,1.516028,4.833798,4.074683,1.514558,5804692,Stroke
5.380604,3.92608,1.391417,5.328409,3.913186,1.387662,5.222346,1.619191,1.766847,5.17797,4.28787,1.718804,4.798788,3.887538,1.512837,4.87174,3.774415,1.504105,5804723,Stroke
4.802269,3.501938,1.478117,4.585604,3.504488,1.476856,5.224462,1.616445,1.76888,5.1803,4.286285,1.719169,4.722502,3.777366,1.505673,4.979898,3.683738,1.504867,5804754,Retraction
4.774221,3.564085,1.480779,4.582133,3.649675,1.496072,5.221087,1.617118,1.769982,5.181927,4.283348,1.719271,4.711998,3.66868,1.48772,4.989378,3.790568,1.525401,5804785,Retraction
4.74796,3.592647,1.462888,5.367274,4.114898,1.466193,5.217989,1.616576,1.77065,5.181629,4.282501,1.719285,4.711982,3.664732,1.473156,5.149118,3.956189,1.49122,5804816,Retraction
4.785475,3.471826,1.462131,5.115897,4.026586,1.441317,5.217282,1.616156,1.771143,5.180408,4.282245,1.719319,4.700225,3.778154,1.460102,5.17527,3.96081,1.496112,5804848,Retraction
4.849892,3.827547,1.46446,5.12724,4.131959,1.456261,5.215377,1.615656,1.771611,5.179018,4.282089,1.719424,4.761415,4.132882,1.462038,5.147151,4.03098,1.503966,5804879,Retraction
5.123078,3.697313,1.528018,5.194811,4.340746,1.487642,5.214594,1.614585,1.771783,5.176219,4.27664,1.720055,5.034602,4.002644,1.525596,5.102366,4.186053,1.516068,5804910,Retraction
5.05215,3.767305,1.509998,4.701623,4.182732,1.473329,5.214327,1.613029,1.771845,5.173555,4.272564,1.720592,4.963675,4.072631,1.507576,5.086546,4.181194,1.5219,5804941,Retraction
5.05231,3.763435,1.512385,4.677081,4.168663,1.481305,5.21478,1.610943,1.771828,5.17088,4.270446,1.721074,4.963836,4.068757,1.509963,5.067091,4.169095,1.528221,5804972,Rest
5.05018,3.760091,1.516921,4.669885,4.167034,1.486503,5.21508,1.607833,1.771836,5.16821,4.267983,1.721707,4.961707,4.065408,1.5145,5.062036,4.166151,1.532695,5805004,Rest
5.021498,3.75905,1.524877,4.703556,4.116933,1.477089,5.216571,1.604461,1.771937,5.164311,4.263739,1.722548,4.933027,4.064363,1.522456,5.087666,4.123995,1.525882,5805035,Rest
4.973697,3.827465,1.517161,5.070398,4.292301,1.514762,5.212665,1.600215,1.772057,5.160893,4.263459,1.723486,4.885227,4.132773,1.514739,5.033116,4.137422,1.543475,5805066,Rest
5.003733,3.811774,1.523032,5.061709,4.30142,1.514858,5.209514,1.598009,1.771933,5.155188,4.259849,1.724974,4.915264,4.117077,1.52061,5.027886,4.143735,1.544101,5805097,Rest
5.014081,3.8053,1.525627,5.061582,4.30162,1.514952,5.206456,1.599495,1.771925,5.151148,4.258035,1.726672,4.925614,4.110599,1.523206,5.023982,4.142403,1.544368,5805160,Rest
5.017284,3.806155,1.525436,4.620546,4.141376,1.501635,5.201066,1.600927,1.771103,5.143903,4.257904,1.728758,4.92882,4.111444,1.523015,5.017863,4.137254,1.545986,5805206,Rest
5.023033,3.811089,1.526754,4.611762,4.15083,1.501772,5.193427,1.602426,1.77092,5.129994,4.256642,1.732787,4.934572,4.116366,1.524332,5.007276,4.147283,1.546759,5805253,Rest
5.022891,3.815752,1.52965,4.658436,4.171751,1.485732,5.184331,1.604659,1.770526,5.118967,4.256502,1.736139,4.934433,4.121018,1.527228,5.040132,4.163716,1.535237,5805269,Rest
4.995873,3.820749,1.536819,4.666059,4.173108,1.485783,5.169692,1.60617,1.770838,5.105679,4.252902,1.73902,4.907419,4.126003,1.534398,5.043995,4.163609,1.536413,5805300,Rest
5.008722,3.830786,1.539598,4.694009,4.177418,1.488821,5.150227,1.610068,1.771347,5.099011,4.252159,1.743488,4.920274,4.136019,1.537177,5.063277,4.163147,1.541895,5805362,Rest
5.021733,3.835737,1.541638,4.769353,4.170831,1.501104,5.133153,1.614327,1.771277,5.095425,4.253426,1.748535,4.933291,4.140948,1.539217,5.126618,4.160845,1.557395,5805425,Rest
4.970073,3.832634,1.554796,5.247968,4.239747,1.541862,5.127689,1.617566,1.77142,5.092062,4.250702,1.751341,4.881634,4.137835,1.552375,5.486268,4.21189,1.588976,5805472,Rest
4.968097,3.833678,1.558155,5.242636,4.246037,1.540625,5.123231,1.618511,1.77171,5.091708,4.247762,1.753474,4.879661,4.138869,1.555734,5.47986,4.21448,1.587858,5805503,Rest
4.976497,3.8382,1.559444,4.726187,4.205304,1.512534,5.114925,1.619925,1.772317,5.087596,4.242432,1.756199,4.888064,4.14338,1.557023,5.091032,4.183729,1.566694,5805534,Rest
4.9861,3.845079,1.559537,4.711163,4.205926,1.511317,5.111305,1.622118,1.772642,5.086149,4.241206,1.757858,4.89767,4.150248,1.557117,5.076305,4.182833,1.565365,5805565,Rest
4.982417,3.848781,1.56254,4.711328,4.20649,1.511827,5.106181,1.624127,1.773328,5.084567,4.240825,1.759372,4.893991,4.153937,1.56012,5.07562,4.184133,1.566111,5805596,Rest
5.006243,3.853694,1.560882,4.713915,4.204618,1.511916,5.10297,1.625438,1.773884,5.084314,4.240245,1.76107,4.91782,4.15884,1.558462,5.076169,4.183973,1.566764,5805628,Rest
5.007493,3.85628,1.562127,4.726361,4.206336,1.513139,5.098543,1.626834,1.774677,5.081892,4.2393,1.762595,4.919074,4.161415,1.559707,5.0849,4.186308,1.568959,5805674,Rest
5.01055,3.859002,1.563061,4.726343,4.202671,1.512322,5.096891,1.628562,1.775101,5.079852,4.236693,1.76406,4.922134,4.164126,1.560641,5.084074,4.18287,1.568347,5805721,Rest
5.025884,3.860799,1.563729,4.734093,4.196523,1.512201,5.094904,1.629317,1.775944,5.080731,4.237732,1.765207,4.93747,4.165912,1.561309,5.089318,4.186348,1.568959,5805752,Rest
5.025587,3.860623,1.564767,4.737619,4.187082,1.514467,5.092716,1.629512,1.776517,5.081777,4.239682,1.766426,4.937177,4.165725,1.562347,5.089988,4.189135,1.571963,5805799,Rest
5.037856,3.863725,1.564313,4.754635,4.193254,1.529301,5.090818,1.630633,1.777484,5.082257,4.241485,1.767435,4.94945,4.168816,1.561893,5.107645,4.182855,1.586599,5805893,Rest
5.034772,3.863701,1.565501,4.732773,4.193162,1.532248,5.088441,1.63119,1.778402,5.084024,4.241972,1.76828,4.946369,4.16878,1.563081,5.089995,4.181656,1.588479,5805924,Rest
5.032622,3.864046,1.566316,4.737669,4.194638,1.531214,5.087152,1.631048,1.779396,5.084964,4.243113,1.769525,4.944221,4.169115,1.563896,5.092755,4.183681,1.587983,5805955,Rest
5.012161,3.863154,1.57088,4.747253,4.205108,1.528827,5.086095,1.631031,1.78015,5.085557,4.243943,1.770356,4.923764,4.168211,1.56846,5.100006,4.191469,1.586147,5805986,Rest
4.97161,3.857927,1.579072,4.746404,4.199485,1.537117,5.085196,1.630822,1.78101,5.08808,4.244331,1.771247,4.883216,4.162974,1.576652,5.101558,4.197732,1.593901,5806018,Rest
4.973937,3.858161,1.579158,4.737921,4.199113,1.53564,5.086085,1.630997,1.781861,5.088729,4.243951,1.771742,4.885546,4.163197,1.576739,5.094763,4.193981,1.591986,5806049,Rest
